           sum      HER2      ELSE
8715  1.855869  0.888554  0.967315
8716  1.867494  0.883801  0.983693
8717  1.924891  0.953768  0.971123
8718  1.856107  0.871605  0.984502
8719  1.969475  0.977889  0.991586
8720  1.935463  0.950450  0.985013
8721  1.927831  0.957105  0.970726
8722  1.131678  0.156621  0.975057
8723  1.769594  0.800132  0.969462
8724  1.753831  0.779831  0.974001
8725  1.898060  0.925623  0.972437
8726  1.954435  0.972201  0.982234
8727  1.954399  0.974829  0.979570
8728  1.804206  0.821042  0.983164
8729  1.938610  0.959289  0.979321
8730  1.219151  0.257064  0.962087
8731  1.909567  0.924789  0.984778
8732  1.629453  0.652555  0.976898
8733  1.876590  0.899567  0.977023
8734  1.972750  0.983696  0.989055
8735  1.957636  0.969085  0.988551
8736  1.844946  0.884092  0.960854
8737  1.936123  0.966900  0.969223
8738  1.984491  0.990714  0.993777
8739  1.598720  0.620202  0.978518
8740  1.955916  0.985131  0.970785
8741  1.967666  0.980213  0.987453
8742  1.832578  0.850647  0.981931
8743  1.949427  0.972088  0.977339
8744  1.953730  0.971092  0.982638
8745  1.956994  0.981231  0.975763
8746  1.953361  0.973894  0.979466
8747  1.917442  0.933092  0.984351
8748  1.814020  0.829552  0.984468
8749  1.549937  0.574509  0.975428
8750  1.420322  0.452214  0.968108
8751  1.832924  0.857788  0.975136
8752  1.845243  0.871203  0.974040
8753  1.936399  0.974830  0.961569
8754  1.936813  0.953905  0.982908
8755  1.937577  0.948723  0.988854
8756  1.904051  0.926680  0.977371
8757  1.675000  0.704852  0.970149
8758  1.856581  0.884809  0.971772
8759  1.953098  0.975758  0.977340
8760  1.962155  0.985955  0.976200
8761  1.877953  0.883818  0.994135
8762  1.906149  0.915850  0.990299
8763  1.460268  0.484271  0.975997
8764  1.940691  0.950544  0.990148
8765  1.823062  0.828563  0.994499
8766  1.865409  0.877377  0.988033
8767  1.971450  0.984258  0.987192
8768  1.968736  0.982689  0.986046
8769  1.569144  0.604705  0.964439
8770  1.952018  0.980278  0.971740
8771  1.967400  0.982422  0.984978
8772  1.314664  0.329355  0.985309
8773  1.740915  0.747952  0.992963
8774  1.260949  0.294188  0.966761
8775  1.782826  0.817917  0.964910
8776  1.848747  0.865105  0.983642
8777  1.911027  0.929704  0.981324
8778  1.962215  0.969805  0.992410
8779  1.845143  0.859413  0.985730
8780  1.858613  0.875402  0.983211
8781  1.838660  0.859471  0.979189
8782  1.855810  0.865524  0.990286
8783  1.730342  0.750627  0.979715
8784  1.936385  0.959949  0.976436
8785  1.917031  0.928914  0.988117
8786  1.950220  0.975407  0.974813
8787  1.982966  0.994958  0.988008
8788  1.891289  0.926059  0.965230
8789  1.932626  0.958603  0.974024
8790  1.591081  0.619590  0.971491
8791  1.944759  0.968350  0.976409
8792  1.785046  0.809219  0.975827
8793  1.931527  0.950085  0.981442
8794  1.941210  0.952036  0.989174
8795  1.827723  0.855640  0.972083
8796  1.974482  0.986119  0.988363
8797  1.586185  0.609198  0.976987
8798  1.900191  0.914443  0.985748
8799  1.950499  0.960939  0.989560
8800  1.859454  0.866944  0.992510
8801  1.862081  0.887453  0.974628
8802  1.757385  0.781554  0.975830
8803  1.140589  0.168070  0.972519
8804  1.875130  0.900597  0.974533
8805  1.920248  0.934786  0.985462
8806  1.501342  0.520181  0.981161
8807  1.960261  0.975926  0.984335
8808  1.805738  0.832768  0.972970
8809  1.367188  0.382297  0.984891
8810  1.934621  0.952885  0.981736
8811  1.906893  0.933973  0.972920
8812  1.918821  0.938104  0.980717
8813  1.867971  0.884674  0.983297
8814  1.803825  0.841059  0.962766
8815  1.887481  0.899305  0.988177
8816  1.867393  0.897097  0.970296
8817  1.784747  0.825484  0.959264
8818  1.733478  0.750064  0.983414
8819  1.985065  0.996010  0.989055
8820  1.938007  0.964038  0.973970
8821  1.928416  0.940661  0.987756
8822  1.862871  0.890990  0.971881
8823  1.938756  0.955126  0.983630
8824  1.907212  0.923988  0.983224
8825  1.504967  0.535739  0.969228
8826  1.914727  0.934756  0.979971
8827  1.933806  0.946946  0.986860
8828  1.259025  0.283365  0.975660
8829  1.957799  0.975917  0.981882
8830  1.586123  0.620098  0.966025
8831  1.933243  0.956574  0.976669
8832  1.953735  0.969603  0.984132
8833  1.918496  0.931414  0.987083
8834  1.856095  0.886743  0.969352
8835  1.922344  0.954920  0.967424
8836  1.805967  0.830471  0.975496
8837  1.821223  0.848447  0.972776
8838  1.888763  0.926926  0.961837
8839  1.868442  0.893181  0.975261
8840  1.924942  0.951168  0.973775
8841  1.945176  0.955065  0.990111
8842  1.940507  0.957302  0.983206
8843  1.978951  0.990479  0.988472
8844  1.960632  0.973621  0.987011
8845  1.877407  0.898576  0.978831
8846  1.912256  0.919635  0.992621
8847  1.849202  0.874765  0.974437
8848  1.918225  0.926693  0.991532
8849  1.969543  0.984565  0.984978
8850  1.169921  0.199063  0.970857
8851  1.960106  0.975695  0.984411
8852  1.804687  0.843880  0.960807
8853  1.938183  0.947477  0.990706
8854  1.965452  0.984394  0.981058
8855  1.931393  0.953088  0.978305
8856  1.934566  0.951462  0.983105
8857  1.945160  0.952337  0.992823
8858  1.855180  0.877607  0.977573
8859  1.830115  0.857262  0.972853
8860  1.969273  0.995050  0.974223
8861  1.889718  0.921476  0.968242
8862  0.961674  0.000000  0.961674
8863  1.583296  0.604228  0.979068
8864  1.915577  0.938077  0.977500
8865  1.096432  0.107489  0.988943
8866  1.926269  0.939932  0.986337
8867  1.879180  0.911396  0.967784
8868  1.947315  0.964958  0.982357
8869  1.615536  0.648692  0.966844
8870  1.826553  0.852857  0.973696
8871  1.956599  0.979883  0.976715
8872  1.873536  0.882568  0.990968
8873  1.912718  0.940697  0.972021
8874  1.969981  0.991245  0.978736
8875  1.193435  0.217066  0.976369
8876  1.908107  0.924876  0.983231
8877  1.651442  0.684953  0.966488
8878  1.851182  0.870344  0.980838
8879  1.986737  0.996707  0.990030
8880  1.736137  0.753118  0.983019
8881  1.945148  0.961724  0.983424
8882  1.670208  0.694719  0.975488
8883  1.975086  0.991347  0.983739
8884  1.747702  0.779916  0.967786
8885  1.959584  0.970363  0.989222
8886  1.877026  0.900975  0.976051
8887  1.936133  0.942502  0.993630
8888  1.748830  0.784314  0.964516
8889  1.974339  0.988034  0.986305
8890  1.854465  0.865920  0.988545
8891  1.863510  0.886136  0.977375
8892  1.898906  0.913171  0.985735
8893  1.885676  0.898093  0.987582
8894  1.650845  0.665309  0.985537
8895  1.965262  0.985137  0.980125
8896  1.577888  0.607313  0.970575
8897  1.935650  0.969613  0.966037
8898  1.833112  0.858049  0.975063
8899  1.793102  0.811604  0.981497
8900  1.581103  0.600505  0.980598
8901  1.707063  0.737207  0.969856
8902  1.861097  0.876172  0.984925
8903  1.869909  0.887586  0.982323
8904  1.334932  0.357098  0.977834
8905  1.827330  0.846028  0.981302
8906  1.846165  0.875367  0.970799
8907  1.346489  0.368502  0.977987
8908  1.546598  0.574588  0.972010
8909  1.866880  0.886457  0.980423
8910  1.974975  0.986565  0.988410
8911  1.976756  0.982657  0.994099
8912  1.698880  0.704722  0.994158
8913  1.959715  0.976234  0.983482
8914  1.956731  0.978466  0.978265
8915  1.942308  0.970991  0.971317
8916  1.984249  0.996233  0.988015
8917  1.970985  0.983449  0.987536
8918  1.548772  0.578119  0.970653
8919  1.969720  0.984728  0.984992
8920  1.900672  0.917717  0.982955
8921  1.953146  0.978204  0.974942
8922  1.559558  0.569725  0.989833
8923  1.654803  0.663713  0.991090
8924  1.921213  0.932333  0.988881
8925  1.973163  0.991363  0.981799
8926  1.808439  0.827294  0.981145
8927  1.941448  0.956664  0.984784
8928  1.934720  0.961255  0.973464
8929  1.956476  0.983957  0.972519
8930  1.953847  0.973844  0.980003
8931  1.759287  0.776426  0.982862
8932  1.775723  0.788985  0.986738
8933  1.708387  0.737386  0.971001
8934  1.962266  0.987372  0.974893
8935  1.340359  0.367527  0.972832
8936  1.931622  0.945143  0.986478
8937  1.620014  0.648022  0.971992
8938  1.802616  0.818009  0.984606
8939  1.947458  0.957736  0.989722
8940  1.923573  0.956490  0.967084
8941  1.968721  0.988028  0.980693
8942  1.757557  0.803613  0.953944
8943  1.892113  0.916062  0.976051
8944  1.841464  0.865811  0.975652
8945  1.903321  0.920090  0.983231
8946  1.497782  0.517887  0.979895
8947  1.900202  0.927395  0.972806
8948  1.877919  0.886201  0.991719
8949  1.949550  0.965177  0.984373
8950  1.952448  0.966934  0.985514
8951  1.797418  0.829687  0.967731
8952  1.872889  0.900763  0.972126
8953  1.956518  0.979165  0.977353
8954  1.923654  0.937076  0.986579
8955  1.507908  0.525973  0.981934
8956  1.915944  0.929465  0.986478
8957  1.641339  0.665177  0.976161
8958  1.913934  0.924181  0.989753
8959  1.766627  0.799306  0.967322
8960  1.854804  0.872683  0.982121
8961  1.046150  0.086462  0.959689
8962  1.968556  0.978401  0.990155
8963  1.870215  0.883663  0.986553
8964  1.851748  0.864139  0.987609
8965  1.963562  0.981279  0.982283
8966  1.950955  0.976284  0.974671
8967  1.974101  0.990514  0.983587
8968  1.987542  0.993176  0.994367
8969  1.482920  0.518249  0.964671
8970  1.689115  0.720860  0.968255
8971  1.901793  0.929092  0.972701
8972  1.922096  0.939028  0.983068
8973  1.975465  0.992742  0.982724
8974  1.709764  0.726016  0.983748
8975  1.929690  0.949435  0.980255
8976  1.901089  0.924465  0.976624
8977  1.885129  0.900783  0.984345
8978  1.915851  0.930094  0.985757
8979  1.901348  0.929943  0.971405
8980  1.746746  0.765427  0.981318
8981  1.808186  0.831713  0.976473
8982  1.958756  0.976518  0.982238
8983  1.863124  0.909499  0.953625
8984  1.963942  0.982955  0.980987
8985  1.892013  0.913278  0.978736
8986  1.909601  0.928731  0.980870
8987  1.950948  0.969522  0.981426
8988  1.939485  0.954627  0.984858
8989  1.935695  0.961479  0.974216
8990  1.889620  0.896934  0.992686
8991  1.915058  0.931428  0.983630
8992  1.266539  0.293532  0.973007
8993  1.687050  0.710878  0.976172
8994  1.845401  0.863217  0.982185
8995  1.873073  0.900694  0.972378
8996  1.556001  0.578180  0.977821
8997  1.968074  0.987137  0.980938
8998  1.933130  0.945612  0.987518
8999  1.626017  0.650835  0.975182
9000  1.672359  0.690523  0.981836
9001  1.926526  0.959397  0.967129
9002  1.924372  0.933127  0.991245
9003  1.283718  0.306307  0.977411
9004  1.969889  0.988249  0.981640
9005  1.912629  0.919395  0.993234
9006  1.506313  0.532327  0.973985
9007  1.897756  0.911005  0.986751
9008  1.926600  0.957024  0.969576
9009  1.897399  0.917234  0.980166
9010  1.930911  0.952498  0.978413
9011  1.903734  0.916775  0.986959
9012  1.830882  0.854626  0.976256
9013  1.907897  0.928141  0.979755
9014  1.981150  0.992048  0.989102
9015  1.991041  0.996060  0.994981
9016  1.960284  0.977686  0.982599
9017  1.961619  0.970455  0.991164
9018  1.826566  0.854871  0.971695
9019  1.955917  0.979418  0.976499
9020  1.975712  0.989941  0.985772
9021  1.936702  0.944043  0.992659
9022  1.977943  0.983393  0.994550
9023  1.958828  0.981803  0.977025
9024  1.983651  0.995653  0.987998
9025  1.929674  0.959094  0.970580
9026  1.788138  0.796433  0.991705
9027  1.629849  0.658324  0.971525
9028  1.907153  0.934801  0.972351
9029  1.929087  0.963455  0.965632
9030  1.658659  0.674462  0.984196
9031  1.931544  0.945665  0.985879
9032  1.971549  0.995666  0.975883
9033  1.910659  0.941864  0.968795
9034  1.856575  0.893315  0.963260
9035  1.936318  0.968132  0.968187
9036  1.770767  0.797879  0.972888
9037  1.704463  0.726856  0.977607
9038  1.876838  0.900548  0.976290
9039  1.550135  0.574643  0.975492
9040  1.927003  0.964659  0.962343
9041  1.404338  0.419142  0.985195
9042  1.624204  0.650032  0.974172
9043  1.956706  0.985716  0.970990
9044  1.971236  0.983811  0.987426
9045  1.760614  0.778923  0.981691
9046  1.880965  0.913618  0.967347
9047  1.763258  0.789483  0.973775
9048  1.845436  0.868592  0.976844
9049  1.849951  0.868043  0.981908
9050  1.867882  0.882175  0.985707
9051  1.882450  0.895371  0.987078
9052  1.620336  0.637673  0.982663
9053  1.774016  0.814773  0.959243
9054  1.970423  0.994730  0.975693
9055  1.863375  0.877899  0.985476
9056  1.735806  0.751719  0.984087
9057  1.615569  0.625286  0.990283
9058  1.966244  0.990354  0.975890
9059  1.924755  0.936180  0.988575
9060  1.898375  0.926167  0.972208
9061  1.744960  0.774393  0.970568
9062  1.882539  0.899032  0.983507
9063  1.868676  0.898438  0.970238
9064  1.970756  0.993106  0.977650
9065  1.938247  0.957812  0.980436
9066  1.567201  0.583475  0.983726
9067  1.933961  0.947681  0.986280
9068  1.962066  0.985941  0.976124
9069  1.634375  0.655689  0.978686
9070  1.829646  0.841744  0.987903
9071  1.815188  0.850460  0.964728
9072  1.979515  0.990674  0.988841
9073  1.291263  0.319761  0.971502
9074  1.472225  0.499114  0.973111
9075  1.887788  0.909286  0.978501
9076  1.059482  0.081000  0.978483
9077  1.955466  0.968228  0.987238
9078  1.672642  0.697133  0.975509
9079  1.958452  0.983346  0.975106
9080  1.746723  0.773540  0.973183
9081  1.773259  0.802271  0.970988
9082  1.878643  0.903102  0.975541
9083  1.940041  0.968904  0.971137
9084  1.954669  0.971048  0.983621
9085  1.909317  0.921998  0.987319
9086  1.474863  0.490899  0.983964
9087  1.913500  0.936208  0.977293
9088  1.944310  0.974446  0.969864
9089  1.933249  0.967113  0.966136
9090  1.646518  0.659617  0.986901
9091  1.865590  0.873537  0.992053
9092  1.917428  0.927473  0.989955
9093  1.823251  0.859056  0.964195
9094  1.817384  0.844348  0.973036
9095  1.769541  0.786296  0.983244
9096  1.896782  0.918783  0.977999
9097  1.872709  0.883858  0.988851
9098  0.978255  0.000000  0.978255
9099  1.102611  0.110142  0.992470
9100  1.968113  0.982531  0.985582
9101  1.330173  0.336938  0.993236
9102  1.750254  0.769505  0.980748
9103  1.914395  0.931495  0.982900
9104  1.652068  0.667845  0.984224
9105  1.817754  0.837307  0.980447
9106  1.610579  0.623918  0.986661
9107  1.944730  0.963131  0.981599
9108  1.905159  0.918052  0.987107
9109  1.161334  0.181278  0.980056
9110  1.779551  0.815268  0.964283
9111  1.966584  0.986409  0.980175
9112  1.962512  0.984524  0.977989
9113  1.917579  0.943073  0.974506
9114  1.619941  0.647166  0.972774
9115  1.824950  0.853880  0.971069
9116  1.966330  0.975940  0.990391
9117  1.787302  0.821160  0.966142
9118  1.056493  0.075915  0.980578
9119  1.694477  0.724395  0.970083
9120  1.844895  0.863344  0.981551
9121  1.849885  0.869040  0.980845
9122  1.951165  0.967077  0.984087
9123  1.920415  0.931654  0.988760
9124  1.952848  0.969244  0.983604
9125  1.870308  0.884759  0.985548
9126  1.428959  0.450210  0.978749
9127  1.933546  0.942395  0.991151
9128  1.961103  0.984386  0.976717
9129  1.967632  0.985710  0.981922
9130  1.969263  0.985176  0.984087
9131  1.975903  0.986679  0.989224
9132  1.913440  0.929456  0.983984
9133  1.800328  0.815105  0.985223
9134  1.985090  0.992996  0.992094
9135  1.281110  0.315033  0.966077
9136  1.978063  0.987138  0.990925
9137  1.963733  0.975427  0.988306
9138  1.939969  0.959870  0.980098
9139  1.321557  0.354908  0.966648
9140  1.985816  0.993639  0.992177
9141  1.921609  0.939317  0.982292
9142  1.711862  0.749519  0.962343
9143  1.938467  0.952860  0.985607
9144  1.962051  0.981914  0.980137
9145  1.155825  0.176804  0.979021
9146  1.941658  0.954086  0.987573
9147  1.908832  0.939958  0.968874
9148  1.525947  0.547850  0.978097
9149  1.678611  0.707861  0.970749
9150  1.863141  0.892423  0.970717
9151  1.937785  0.954597  0.983187
9152  1.916960  0.950130  0.966830
9153  1.947579  0.978112  0.969467
9154  1.937557  0.954284  0.983273
9155  1.955504  0.977855  0.977650
9156  1.959288  0.980523  0.978765
9157  1.731440  0.757713  0.973727
9158  1.934587  0.944164  0.990422
9159  1.908972  0.930174  0.978798
9160  1.797402  0.815346  0.982056
9161  1.922220  0.933631  0.988589
9162  1.425989  0.462844  0.963146
9163  1.812446  0.820275  0.992170
9164  1.062743  0.094227  0.968516
9165  1.612877  0.624975  0.987902
9166  1.887907  0.920123  0.967784
9167  1.893231  0.913311  0.979920
9168  1.256187  0.284497  0.971690
9169  1.549234  0.559667  0.989566
9170  1.241135  0.246387  0.994748
9171  1.944605  0.968433  0.976172
9172  1.897385  0.921989  0.975396
9173  1.879356  0.895269  0.984087
9174  1.930557  0.948576  0.981981
9175  1.656398  0.681823  0.974575
9176  1.878919  0.901087  0.977833
9177  1.971001  0.994172  0.976829
9178  1.604262  0.619386  0.984876
9179  1.307495  0.329968  0.977527
9180  1.937647  0.946797  0.990851
9181  1.817406  0.840505  0.976901
9182  1.411739  0.440225  0.971514
9183  1.704555  0.720152  0.984403
9184  1.853652  0.866221  0.987430
9185  1.932154  0.938018  0.994136
9186  1.949344  0.975514  0.973829
9187  1.883422  0.900151  0.983271
9188  1.808395  0.834804  0.973591
9189  1.963234  0.977698  0.985537
9190  1.961725  0.987556  0.974170
9191  1.832372  0.855880  0.976492
9192  1.933311  0.964303  0.969008
9193  1.900375  0.922021  0.978354
9194  1.760241  0.766173  0.994068
9195  1.872678  0.903982  0.968697
9196  1.809467  0.834337  0.975129
9197  1.213399  0.233945  0.979454
9198  1.926538  0.957536  0.969002
9199  1.924665  0.932680  0.991984
9200  1.936369  0.952820  0.983548
9201  1.950438  0.979530  0.970908
9202  1.789290  0.810292  0.978998
9203  1.905805  0.932216  0.973589
9204  1.981872  0.988336  0.993536
9205  1.955601  0.976107  0.979494
9206  1.941661  0.958450  0.983211
9207  1.890699  0.901012  0.989687
9208  1.950701  0.978360  0.972340
9209  1.364656  0.400477  0.964179
9210  1.562511  0.571834  0.990676
9211  1.426123  0.456896  0.969226
9212  1.890698  0.901867  0.988831
9213  1.797149  0.826536  0.970614
9214  1.850299  0.871028  0.979271
9215  1.942382  0.962878  0.979503
9216  1.965402  0.972301  0.993101
9217  1.487601  0.512617  0.974984
9218  1.965308  0.978674  0.986634
9219  1.930628  0.944776  0.985852
9220  1.843914  0.858156  0.985758
9221  1.779620  0.810229  0.969391
9222  1.894117  0.912857  0.981259
9223  1.980373  0.991006  0.989366
